,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
1986,confirm_o-990995,2023-10-05 12:18:51+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
1987,place_o-990997,2023-10-05 13:38:48+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
1988,confirm_o-990985,2023-10-05 15:34:14+00:00,confirm order,Riviera Robotics SAS,,,,customers
1989,place_o-990998,2023-10-05 15:35:41+00:00,place order,AlpenTech Innovations AG,,,,customers
1990,confirm_o-990992,2023-10-05 15:48:23+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
1991,confirm_o-990994,2023-10-05 16:05:19+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
1992,place_o-990999,2023-10-05 17:29:28+00:00,place order,Celtica Green Farms Oy,,,,customers
1993,place_o-991000,2023-10-05 19:17:02+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
1994,confirm_o-990996,2023-10-05 20:08:51+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
1995,place_o-991001,2023-10-05 22:10:15+00:00,place order,Celtica Green Farms Oy,,,,customers
1996,place_o-991002,2023-10-06 08:02:26+00:00,place order,AlpenTech Innovations AG,,,,customers
1997,confirm_o-991002,2023-10-06 08:18:18+00:00,confirm order,AlpenTech Innovations AG,,,,customers
1998,confirm_o-990997,2023-10-06 09:31:26+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
1999,place_o-991003,2023-10-06 09:51:45+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2000,confirm_o-991000,2023-10-06 10:00:47+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
2001,confirm_o-991001,2023-10-06 11:29:15+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2002,place_o-991004,2023-10-06 12:01:36+00:00,place order,Riviera Robotics SAS,,,,customers
2003,place_o-991005,2023-10-06 13:21:17+00:00,place order,Celtica Green Farms Oy,,,,customers
2004,confirm_o-990999,2023-10-06 13:50:56+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2005,confirm_o-990993,2023-10-06 14:32:54+00:00,confirm order,AlpenTech Innovations AG,,,,customers
2006,place_o-991006,2023-10-06 15:00:40+00:00,place order,Riviera Robotics SAS,,,,customers
2007,confirm_o-991003,2023-10-06 15:06:15+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2008,place_o-991007,2023-10-06 16:19:26+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2009,place_o-991008,2023-10-06 17:56:57+00:00,place order,AlpenTech Innovations AG,,,,customers
2010,place_o-991009,2023-10-06 20:27:03+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2011,place_o-991010,2023-10-06 23:43:14+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2012,place_o-991011,2023-10-07 22:35:35+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2013,place_o-991012,2023-10-08 22:25:02+00:00,place order,Nordica Systems GmbH,,,,customers
2014,place_o-991013,2023-10-09 09:20:32+00:00,place order,Carpathian Financial Services plc,,,,customers
2015,confirm_o-991012,2023-10-09 09:41:20+00:00,confirm order,Nordica Systems GmbH,,,,customers
2016,confirm_o-991009,2023-10-09 09:41:25+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2017,confirm_o-990998,2023-10-09 10:10:29+00:00,confirm order,AlpenTech Innovations AG,,,,customers
2018,place_o-991014,2023-10-09 10:59:10+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2019,confirm_o-991011,2023-10-09 11:03:12+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2020,confirm_o-991005,2023-10-09 11:08:16+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2021,confirm_o-991013,2023-10-09 11:13:50+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2022,place_o-991015,2023-10-09 13:16:25+00:00,place order,SwissPeak Timepieces AG,,,,customers
2023,confirm_o-991004,2023-10-09 14:17:06+00:00,confirm order,Riviera Robotics SAS,,,,customers
2024,place_o-991016,2023-10-09 14:50:56+00:00,place order,Celtica Green Farms Oy,,,,customers
2025,confirm_o-991006,2023-10-09 14:51:53+00:00,confirm order,Riviera Robotics SAS,,,,customers
2026,confirm_o-991007,2023-10-09 15:47:46+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2027,confirm_o-991014,2023-10-09 16:05:05+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2028,place_o-991017,2023-10-09 16:59:57+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2029,confirm_o-991010,2023-10-09 17:25:44+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2030,place_o-991018,2023-10-09 19:18:00+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2031,place_o-991019,2023-10-09 22:12:11+00:00,place order,Celtica Green Farms Oy,,,,customers
2032,place_o-991020,2023-10-10 08:12:34+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2033,place_o-991021,2023-10-10 10:06:56+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
2034,confirm_o-991019,2023-10-10 10:25:51+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2035,confirm_o-991015,2023-10-10 10:40:23+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2036,confirm_o-991008,2023-10-10 10:57:39+00:00,confirm order,AlpenTech Innovations AG,,,,customers
2037,place_o-991022,2023-10-10 11:31:58+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2038,confirm_o-991017,2023-10-10 11:56:15+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2039,place_o-991023,2023-10-10 13:22:02+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2040,place_o-991024,2023-10-10 15:02:09+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2041,confirm_o-991024,2023-10-10 15:16:57+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2042,confirm_o-991023,2023-10-10 15:38:14+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2043,confirm_o-991021,2023-10-10 15:56:13+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
2044,place_o-991025,2023-10-10 16:22:24+00:00,place order,Riviera Robotics SAS,,,,customers
2045,confirm_o-991016,2023-10-10 16:50:00+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2046,confirm_o-991022,2023-10-10 17:18:04+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2047,place_o-991026,2023-10-10 18:02:53+00:00,place order,Riviera Robotics SAS,,,,customers
2048,place_o-991027,2023-10-10 19:44:51+00:00,place order,AlpenTech Innovations AG,,,,customers
2049,place_o-991028,2023-10-10 23:05:53+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2050,place_o-991029,2023-10-11 08:55:15+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2051,confirm_o-991026,2023-10-11 09:07:59+00:00,confirm order,Riviera Robotics SAS,,,,customers
2052,confirm_o-991020,2023-10-11 09:12:41+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2053,confirm_o-991025,2023-10-11 10:09:53+00:00,confirm order,Riviera Robotics SAS,,,,customers
2054,confirm_o-991027,2023-10-11 10:52:26+00:00,confirm order,AlpenTech Innovations AG,,,,customers
2055,place_o-991030,2023-10-11 11:10:58+00:00,place order,Riviera Robotics SAS,,,,customers
2056,confirm_o-991028,2023-10-11 11:29:32+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2057,confirm_o-991018,2023-10-11 11:46:27+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2058,place_o-991031,2023-10-11 12:40:02+00:00,place order,Danube Pharmaceuticals BV,,,,customers
2059,place_o-991032,2023-10-11 14:38:09+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2060,place_o-991033,2023-10-11 16:34:24+00:00,place order,Celtica Green Farms Oy,,,,customers
2061,place_o-991034,2023-10-11 18:26:54+00:00,place order,Vesta Fashion House GmbH,,,,customers
2062,place_o-991035,2023-10-11 20:56:53+00:00,place order,SwissPeak Timepieces AG,,,,customers
2063,place_o-991036,2023-10-12 02:42:14+00:00,place order,Vesta Fashion House GmbH,,,,customers
2064,place_o-991037,2023-10-12 09:58:33+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2065,place_o-991038,2023-10-12 12:15:12+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2066,confirm_o-991033,2023-10-12 12:23:48+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2067,place_o-991039,2023-10-12 13:48:30+00:00,place order,Carpathian Financial Services plc,,,,customers
2068,confirm_o-991035,2023-10-12 14:13:39+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2069,confirm_o-991032,2023-10-12 15:32:28+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2070,confirm_o-991034,2023-10-12 15:41:02+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2071,place_o-991040,2023-10-12 15:55:05+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2072,confirm_o-991038,2023-10-12 15:59:59+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2073,confirm_o-991037,2023-10-12 16:33:55+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2074,confirm_o-991036,2023-10-12 17:25:45+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2075,place_o-991041,2023-10-12 18:08:16+00:00,place order,Vesta Fashion House GmbH,,,,customers
2076,confirm_o-991039,2023-10-12 19:03:04+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2077,place_o-991042,2023-10-12 20:00:59+00:00,place order,Celtica Green Farms Oy,,,,customers
2078,place_o-991043,2023-10-12 22:38:09+00:00,place order,Riviera Robotics SAS,,,,customers
2079,place_o-991044,2023-10-13 09:04:30+00:00,place order,SwissPeak Timepieces AG,,,,customers
2080,place_o-991045,2023-10-13 10:27:05+00:00,place order,Nordica Systems GmbH,,,,customers
2081,confirm_o-991041,2023-10-13 11:38:56+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2082,place_o-991046,2023-10-13 12:12:16+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2083,confirm_o-991030,2023-10-13 12:43:34+00:00,confirm order,Riviera Robotics SAS,,,,customers
2084,confirm_o-991044,2023-10-13 13:07:44+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2085,place_o-991047,2023-10-13 13:42:38+00:00,place order,Riviera Robotics SAS,,,,customers
2086,place_o-991048,2023-10-13 15:43:21+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2087,confirm_o-991040,2023-10-13 15:51:34+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2088,place_o-991049,2023-10-13 17:44:48+00:00,place order,Riviera Robotics SAS,,,,customers
2089,confirm_o-991046,2023-10-13 18:10:44+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2090,confirm_o-991048,2023-10-13 19:12:31+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2091,place_o-991050,2023-10-13 19:50:35+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2092,confirm_o-991050,2023-10-13 21:44:28+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2093,place_o-991051,2023-10-13 23:17:21+00:00,place order,Celtica Green Farms Oy,,,,customers
2094,place_o-991052,2023-10-14 21:17:56+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2095,place_o-991053,2023-10-15 20:49:45+00:00,place order,Vesta Fashion House GmbH,,,,customers
2096,place_o-991054,2023-10-16 09:35:43+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2097,confirm_o-991051,2023-10-16 09:44:00+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2098,confirm_o-991052,2023-10-16 10:52:58+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2099,confirm_o-991045,2023-10-16 11:22:07+00:00,confirm order,Nordica Systems GmbH,,,,customers
2100,place_o-991055,2023-10-16 11:29:31+00:00,place order,SwissPeak Timepieces AG,,,,customers
2101,confirm_o-991042,2023-10-16 11:39:51+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2102,place_o-991056,2023-10-16 13:17:08+00:00,place order,Riviera Robotics SAS,,,,customers
2103,confirm_o-991056,2023-10-16 13:58:25+00:00,confirm order,Riviera Robotics SAS,,,,customers
2104,confirm_o-991029,2023-10-16 14:20:03+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2105,place_o-991057,2023-10-16 14:52:22+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2106,confirm_o-991054,2023-10-16 15:09:36+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2107,confirm_o-991055,2023-10-16 15:55:05+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2108,place_o-991058,2023-10-16 17:02:49+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2109,confirm_o-991049,2023-10-16 17:16:34+00:00,confirm order,Riviera Robotics SAS,,,,customers
2110,confirm_o-991053,2023-10-16 17:46:55+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2111,confirm_o-991058,2023-10-16 17:47:43+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2112,place_o-991059,2023-10-16 18:23:44+00:00,place order,Carpathian Financial Services plc,,,,customers
2113,place_o-991060,2023-10-16 20:47:23+00:00,place order,Celtica Green Farms Oy,,,,customers
2114,place_o-991061,2023-10-17 01:45:15+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2115,place_o-991062,2023-10-17 09:55:52+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2116,confirm_o-991059,2023-10-17 10:09:43+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2117,confirm_o-991061,2023-10-17 10:12:51+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2118,confirm_o-991043,2023-10-17 11:15:26+00:00,confirm order,Riviera Robotics SAS,,,,customers
2119,place_o-991063,2023-10-17 12:09:49+00:00,place order,Celtica Green Farms Oy,,,,customers
2120,place_o-991064,2023-10-17 13:37:44+00:00,place order,Vesta Fashion House GmbH,,,,customers
2121,confirm_o-991060,2023-10-17 15:20:49+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2122,place_o-991065,2023-10-17 15:33:34+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2123,confirm_o-991047,2023-10-17 16:51:47+00:00,confirm order,Riviera Robotics SAS,,,,customers
2124,place_o-991066,2023-10-17 17:25:13+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
2125,confirm_o-991064,2023-10-17 17:53:18+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2126,confirm_o-991057,2023-10-17 18:21:40+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2127,confirm_o-991066,2023-10-17 19:01:27+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
2128,place_o-991067,2023-10-17 19:08:32+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2129,place_o-991068,2023-10-17 21:53:15+00:00,place order,SwissPeak Timepieces AG,,,,customers
2130,place_o-991069,2023-10-18 07:20:27+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2131,confirm_o-991067,2023-10-18 09:38:04+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2132,confirm_o-991065,2023-10-18 10:04:02+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2133,place_o-991070,2023-10-18 10:04:35+00:00,place order,SwissPeak Timepieces AG,,,,customers
2134,confirm_o-991062,2023-10-18 10:33:39+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2135,confirm_o-991063,2023-10-18 10:48:45+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2136,place_o-991071,2023-10-18 11:27:15+00:00,place order,Carpathian Financial Services plc,,,,customers
2137,confirm_o-991070,2023-10-18 11:45:56+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2138,place_o-991072,2023-10-18 13:12:36+00:00,place order,AlpenTech Innovations AG,,,,customers
2139,place_o-991073,2023-10-18 14:43:18+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2140,confirm_o-991069,2023-10-18 16:03:45+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2141,confirm_o-991031,2023-10-18 16:42:04+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
2142,place_o-991074,2023-10-18 16:44:41+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2143,confirm_o-991074,2023-10-18 18:20:28+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2144,place_o-991075,2023-10-18 18:47:28+00:00,place order,Riviera Robotics SAS,,,,customers
2145,place_o-991076,2023-10-18 21:58:35+00:00,place order,AlpenTech Innovations AG,,,,customers
2146,confirm_o-991072,2023-10-18 22:07:49+00:00,confirm order,AlpenTech Innovations AG,,,,customers
2147,place_o-991077,2023-10-19 07:52:27+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2148,confirm_o-991075,2023-10-19 08:52:02+00:00,confirm order,Riviera Robotics SAS,,,,customers
2149,confirm_o-991068,2023-10-19 10:09:05+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2150,place_o-991078,2023-10-19 10:39:47+00:00,place order,Celtica Green Farms Oy,,,,customers
2151,confirm_o-991073,2023-10-19 11:35:58+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2152,confirm_o-991071,2023-10-19 11:36:31+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2153,place_o-991079,2023-10-19 12:37:40+00:00,place order,Riviera Robotics SAS,,,,customers
2154,place_o-991080,2023-10-19 14:33:25+00:00,place order,Riviera Robotics SAS,,,,customers
2155,confirm_o-991079,2023-10-19 15:14:33+00:00,confirm order,Riviera Robotics SAS,,,,customers
2156,confirm_o-991078,2023-10-19 15:27:53+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2157,place_o-991081,2023-10-19 16:24:56+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2158,confirm_o-991080,2023-10-19 16:45:30+00:00,confirm order,Riviera Robotics SAS,,,,customers
2159,place_o-991082,2023-10-19 18:07:58+00:00,place order,SwissPeak Timepieces AG,,,,customers
2160,confirm_o-991077,2023-10-19 18:46:17+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2161,place_o-991083,2023-10-19 20:00:05+00:00,place order,Vesta Fashion House GmbH,,,,customers
2162,place_o-991084,2023-10-19 22:36:21+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2163,place_o-991085,2023-10-20 09:00:53+00:00,place order,Carpathian Financial Services plc,,,,customers
2164,confirm_o-991082,2023-10-20 09:09:23+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2165,confirm_o-991083,2023-10-20 10:02:54+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2166,place_o-991086,2023-10-20 10:19:52+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2167,confirm_o-991081,2023-10-20 10:56:14+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2168,confirm_o-991076,2023-10-20 11:46:33+00:00,confirm order,AlpenTech Innovations AG,,,,customers
2169,place_o-991087,2023-10-20 11:57:50+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2170,confirm_o-991087,2023-10-20 13:51:21+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2171,place_o-991088,2023-10-20 14:13:45+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2172,confirm_o-991085,2023-10-20 14:19:56+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2173,confirm_o-991084,2023-10-20 14:54:09+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2174,place_o-991089,2023-10-20 15:45:36+00:00,place order,Nordica Systems GmbH,,,,customers
2175,confirm_o-991088,2023-10-20 16:15:58+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2176,confirm_o-991086,2023-10-20 16:33:49+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2177,place_o-991090,2023-10-20 17:49:18+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2178,place_o-991091,2023-10-20 20:04:05+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2179,place_o-991092,2023-10-20 22:44:21+00:00,place order,Carpathian Financial Services plc,,,,customers
2180,place_o-991093,2023-10-21 19:09:03+00:00,place order,Carpathian Financial Services plc,,,,customers
2181,place_o-991094,2023-10-22 18:50:30+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2182,confirm_o-991091,2023-10-23 09:06:18+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2183,place_o-991095,2023-10-23 09:23:36+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
2184,confirm_o-991090,2023-10-23 09:42:12+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2185,confirm_o-991093,2023-10-23 09:42:55+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2186,confirm_o-991092,2023-10-23 09:59:26+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2187,place_o-991096,2023-10-23 11:05:17+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2188,confirm_o-991094,2023-10-23 11:54:46+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2189,place_o-991097,2023-10-23 12:28:40+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2190,place_o-991098,2023-10-23 14:15:26+00:00,place order,Carpathian Financial Services plc,,,,customers
2191,confirm_o-991098,2023-10-23 14:34:01+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2192,confirm_o-991089,2023-10-23 15:21:20+00:00,confirm order,Nordica Systems GmbH,,,,customers
2193,place_o-991099,2023-10-23 15:48:57+00:00,place order,Vesta Fashion House GmbH,,,,customers
2194,confirm_o-991099,2023-10-23 15:49:17+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
2195,confirm_o-991095,2023-10-23 16:05:39+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
2196,place_o-991100,2023-10-23 17:56:00+00:00,place order,Danube Pharmaceuticals BV,,,,customers
2197,place_o-991101,2023-10-23 20:24:11+00:00,place order,Nordica Systems GmbH,,,,customers
2198,place_o-991102,2023-10-23 23:26:03+00:00,place order,Iberian Sun Solaridades SA,,,,customers
2199,place_o-991103,2023-10-24 09:19:26+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2200,confirm_o-991100,2023-10-24 10:51:16+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
2201,confirm_o-991102,2023-10-24 10:55:34+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
2202,place_o-991104,2023-10-24 10:56:58+00:00,place order,SwissPeak Timepieces AG,,,,customers
2203,confirm_o-991103,2023-10-24 11:18:48+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2204,confirm_o-991097,2023-10-24 11:26:36+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2205,confirm_o-991101,2023-10-24 12:52:28+00:00,confirm order,Nordica Systems GmbH,,,,customers
2206,place_o-991105,2023-10-24 13:12:02+00:00,place order,Nordica Systems GmbH,,,,customers
2207,confirm_o-991096,2023-10-24 13:40:44+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2208,place_o-991106,2023-10-24 14:42:09+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
2209,confirm_o-991104,2023-10-24 15:31:03+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2210,confirm_o-991106,2023-10-24 16:09:36+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
2211,place_o-991107,2023-10-24 16:42:24+00:00,place order,Riviera Robotics SAS,,,,customers
2212,place_o-991108,2023-10-24 18:42:54+00:00,place order,Celtica Green Farms Oy,,,,customers
2213,place_o-991109,2023-10-24 21:44:53+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2214,place_o-991110,2023-10-25 06:30:14+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
2215,place_o-991111,2023-10-25 10:09:21+00:00,place order,SwissPeak Timepieces AG,,,,customers
2216,confirm_o-991108,2023-10-25 10:18:22+00:00,confirm order,Celtica Green Farms Oy,,,,customers
2217,confirm_o-991110,2023-10-25 10:43:18+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
2218,confirm_o-991109,2023-10-25 11:22:33+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2219,place_o-991112,2023-10-25 11:36:48+00:00,place order,SwissPeak Timepieces AG,,,,customers
2220,place_o-991113,2023-10-25 13:31:42+00:00,place order,Danube Pharmaceuticals BV,,,,customers
2221,confirm_o-991112,2023-10-25 15:11:35+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2222,confirm_o-991105,2023-10-25 15:13:34+00:00,confirm order,Nordica Systems GmbH,,,,customers
2223,place_o-991114,2023-10-25 15:21:29+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
2224,place_o-991115,2023-10-25 17:01:04+00:00,place order,Danube Pharmaceuticals BV,,,,customers
2225,confirm_o-991115,2023-10-25 17:39:20+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
2226,place_o-991116,2023-10-25 18:20:13+00:00,place order,Carpathian Financial Services plc,,,,customers
2227,confirm_o-991111,2023-10-25 19:05:30+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2228,place_o-991117,2023-10-25 20:36:51+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2229,place_o-991118,2023-10-26 00:42:02+00:00,place order,SwissPeak Timepieces AG,,,,customers
2230,confirm_o-991113,2023-10-26 09:40:01+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
2231,place_o-991119,2023-10-26 09:46:20+00:00,place order,Carpathian Financial Services plc,,,,customers
2232,confirm_o-991116,2023-10-26 11:31:45+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2233,place_o-991120,2023-10-26 11:50:46+00:00,place order,Carpathian Financial Services plc,,,,customers
2234,confirm_o-991107,2023-10-26 12:22:46+00:00,confirm order,Riviera Robotics SAS,,,,customers
2235,confirm_o-991117,2023-10-26 12:34:37+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2236,place_o-991121,2023-10-26 13:59:37+00:00,place order,Danube Pharmaceuticals BV,,,,customers
2237,confirm_o-991119,2023-10-26 15:52:45+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2238,place_o-991122,2023-10-26 16:17:20+00:00,place order,Carpathian Financial Services plc,,,,customers
2239,confirm_o-991121,2023-10-26 16:56:19+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
2240,confirm_o-991118,2023-10-26 17:36:49+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
2241,confirm_o-991122,2023-10-26 17:41:49+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2242,place_o-991123,2023-10-26 17:52:46+00:00,place order,Balkan Minerals d.o.o.,,,,customers
2243,place_o-991124,2023-10-26 20:14:29+00:00,place order,Vesta Fashion House GmbH,,,,customers
2244,place_o-991125,2023-10-26 23:05:09+00:00,place order,Celtica Green Farms Oy,,,,customers
2245,place_o-991126,2023-10-27 08:54:22+00:00,place order,Danube Pharmaceuticals BV,,,,customers
2246,confirm_o-991120,2023-10-27 10:37:52+00:00,confirm order,Carpathian Financial Services plc,,,,customers
2247,place_o-991127,2023-10-27 11:09:39+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
2248,confirm_o-991123,2023-10-27 11:17:01+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
2249,confirm_o-991125,2023-10-27 11:49:36+00:00,confirm order,Celtica Green Farms Oy,,,,customers
