,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
7155,send_p-660444,2023-09-05 09:38:44+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
7156,reorder_i-883103,2023-09-05 09:44:49+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
7157,pick_i-882751,2023-09-05 09:48:43+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7158,pick_i-883081,2023-09-05 09:49:18+00:00,pick item,Nina Graves,Warehousing,,,employees
7159,deliver_p-660435,2023-09-05 09:50:37+00:00,package delivered,Gyunam Park,Shipment,,,employees
7160,create_p-660447,2023-09-05 10:01:56+00:00,create package,Benedikt Knopp,Warehousing,,,employees
7161,pick_i-883168,2023-09-05 10:01:56+00:00,pick item,Nina Graves,Warehousing,,,employees
7162,reorder_i-883221,2023-09-05 10:02:30+00:00,reorder item,Nina Graves,Warehousing,,,employees
7163,confirm_o-990814,2023-09-05 10:04:15+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7164,reorder_i-883196,2023-09-05 10:08:52+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7165,pick_i-882929,2023-09-05 10:13:27+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7166,pick_i-883229,2023-09-05 10:21:22+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7167,send_p-660440,2023-09-05 10:23:24+00:00,send package,Benedikt Knopp,Warehousing,,,employees
7168,send_p-660440,2023-09-05 10:23:24+00:00,send package,Gyunam Park,Shipment,,,employees
7169,send_p-660447,2023-09-05 10:31:48+00:00,send package,Alessandro Berti,Shipment,,,employees
7170,send_p-660447,2023-09-05 10:31:48+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
7171,pick_i-883201,2023-09-05 10:35:47+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7172,pick_i-883228,2023-09-05 10:35:55+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7173,pick_i-883011,2023-09-05 10:36:17+00:00,pick item,Nina Graves,Warehousing,,,employees
7174,pick_i-883035,2023-09-05 10:45:12+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7175,reorder_i-883142,2023-09-05 10:48:18+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
7176,create_p-660448,2023-09-05 10:59:14+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
7177,pick_i-883089,2023-09-05 10:59:14+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7178,deliver_p-660444,2023-09-05 11:01:05+00:00,package delivered,Yisong Zhang,Shipment,,,employees
7179,deliver_p-660437,2023-09-05 11:01:30+00:00,package delivered,Gyunam Park,Shipment,,,employees
7180,pick_i-883252,2023-09-05 11:09:55+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7181,pick_i-882945,2023-09-05 11:22:34+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7182,deliver_p-660440,2023-09-05 11:29:39+00:00,package delivered,Gyunam Park,Shipment,,,employees
7183,pick_i-883209,2023-09-05 11:34:31+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7184,out_of_stock_i-883225,2023-09-05 11:38:01+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
7185,pick_i-883210,2023-09-05 11:40:46+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7186,deliver_p-660446,2023-09-05 11:48:31+00:00,package delivered,Yisong Zhang,Shipment,,,employees
7187,create_p-660449,2023-09-05 11:50:45+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
7188,pick_i-882638,2023-09-05 11:50:45+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7189,pick_i-883247,2023-09-05 11:50:56+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7190,confirm_o-990785,2023-09-05 11:56:45+00:00,confirm order,Mara Nitschke,Sales,,,employees
7191,pick_i-883095,2023-09-05 11:57:27+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7192,out_of_stock_i-883117,2023-09-05 11:58:14+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
7193,pick_i-882331,2023-09-05 12:22:21+00:00,pick item,Nina Graves,Warehousing,,,employees
7194,confirm_o-990800,2023-09-05 12:35:28+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7195,send_p-660448,2023-09-05 12:40:23+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
7196,send_p-660448,2023-09-05 12:40:23+00:00,send package,Gyunam Park,Shipment,,,employees
7197,confirm_o-990813,2023-09-05 12:42:11+00:00,confirm order,Istvan Koren,Sales,,,employees
7198,pick_i-883060,2023-09-05 12:55:06+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7199,pick_i-883250,2023-09-05 12:55:16+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7200,deliver_p-660442,2023-09-05 13:44:44+00:00,package delivered,Gyunam Park,Shipment,,,employees
7201,confirm_o-990812,2023-09-05 13:52:30+00:00,confirm order,Wil van der Aalst,Sales,,,employees
7202,pick_i-883253,2023-09-05 14:47:46+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7203,deliver_p-660443,2023-09-05 14:47:49+00:00,package delivered,Yisong Zhang,Shipment,,,employees
7204,pick_i-883264,2023-09-05 14:53:41+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7205,send_p-660445,2023-09-05 15:10:59+00:00,send package,Alessandro Berti,Shipment,,,employees
7206,send_p-660445,2023-09-05 15:10:59+00:00,send package,Benedikt Knopp,Warehousing,,,employees
7207,confirm_o-990809,2023-09-05 15:37:08+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7208,create_p-660450,2023-09-05 15:37:40+00:00,create package,Nina Graves,Warehousing,,,employees
7209,pick_i-883079,2023-09-05 15:37:40+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7210,reorder_i-883192,2023-09-05 15:50:14+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7211,pick_i-883200,2023-09-05 15:57:53+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7212,pick_i-883100,2023-09-05 16:31:32+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7213,pick_i-883211,2023-09-05 16:32:01+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7214,pick_i-883172,2023-09-05 16:35:16+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7215,pick_i-883213,2023-09-05 16:35:51+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7216,out_of_stock_i-883261,2023-09-05 16:42:21+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
7217,create_p-660451,2023-09-05 16:51:34+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
7218,pick_i-882881,2023-09-05 16:51:34+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7219,pick_i-883043,2023-09-05 16:52:26+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7220,pick_i-883242,2023-09-05 16:55:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7221,pick_i-883266,2023-09-05 17:02:57+00:00,pick item,Nina Graves,Warehousing,,,employees
7222,pick_i-883227,2023-09-05 17:08:35+00:00,pick item,Nina Graves,Warehousing,,,employees
7223,fail_p-660448_132,2023-09-05 17:13:29+00:00,failed delivery,Gyunam Park,Shipment,,,employees
7224,reorder_i-883117,2023-09-05 17:23:51+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
7225,pick_i-883044,2023-09-05 17:29:05+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7226,send_p-660449,2023-09-05 17:32:08+00:00,send package,Yisong Zhang,Shipment,,,employees
7227,send_p-660449,2023-09-05 17:32:08+00:00,send package,Benedikt Knopp,Warehousing,,,employees
7228,send_p-660450,2023-09-05 17:37:25+00:00,send package,Yisong Zhang,Shipment,,,employees
7229,send_p-660450,2023-09-05 17:37:25+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
7230,confirm_o-990816,2023-09-05 17:37:26+00:00,confirm order,Mara Nitschke,Sales,,,employees
7231,pick_i-883240,2023-09-05 17:38:38+00:00,pick item,Nina Graves,Warehousing,,,employees
7232,out_of_stock_i-883251,2023-09-05 17:44:51+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
7233,confirm_o-990810,2023-09-05 17:48:31+00:00,confirm order,Wil van der Aalst,Sales,,,employees
7234,deliver_p-660449,2023-09-05 17:52:10+00:00,package delivered,Yisong Zhang,Shipment,,,employees
7235,reorder_i-883069,2023-09-05 17:56:04+00:00,reorder item,Nina Graves,Warehousing,,,employees
7236,confirm_o-990815,2023-09-05 18:01:43+00:00,confirm order,Wil van der Aalst,Sales,,,employees
7237,pick_i-883127,2023-09-05 18:14:58+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7238,confirm_o-990818,2023-09-05 18:26:33+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
7239,pick_i-883199,2023-09-05 18:50:51+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7240,confirm_o-990819,2023-09-05 18:59:36+00:00,confirm order,Istvan Koren,Sales,,,employees
7241,create_p-660452,2023-09-05 19:32:08+00:00,create package,Christopher Schwanen,Warehousing,,,employees
7242,pick_i-883257,2023-09-05 19:32:08+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7243,confirm_o-990817,2023-09-05 19:39:50+00:00,confirm order,Istvan Koren,Sales,,,employees
7244,pick_i-882772,2023-09-05 21:08:49+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7245,pick_i-883237,2023-09-05 21:48:48+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7246,reorder_i-883261,2023-09-06 08:51:10+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
7247,confirm_o-990820,2023-09-06 09:12:16+00:00,confirm order,Wil van der Aalst,Sales,,,employees
7248,deliver_p-660447,2023-09-06 09:22:28+00:00,package delivered,Alessandro Berti,Shipment,,,employees
7249,pick_i-883111,2023-09-06 09:25:51+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7250,pick_i-882975,2023-09-06 09:32:05+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7251,create_p-660453,2023-09-06 09:35:24+00:00,create package,Benedikt Knopp,Warehousing,,,employees
7252,pick_i-882982,2023-09-06 09:35:24+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7253,pick_i-883280,2023-09-06 09:36:18+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7254,out_of_stock_i-883234,2023-09-06 10:08:15+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
7255,pick_i-883235,2023-09-06 10:21:55+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7256,pick_i-883271,2023-09-06 10:25:08+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7257,send_p-660451,2023-09-06 10:29:16+00:00,send package,Majid Rafiei,Shipment,,,employees
7258,send_p-660451,2023-09-06 10:29:16+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
7259,pick_i-883049,2023-09-06 10:42:13+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7260,pick_i-883152,2023-09-06 11:03:29+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7261,out_of_stock_i-883278,2023-09-06 11:18:50+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
7262,out_of_stock_i-883208,2023-09-06 11:40:20+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
7263,deliver_p-660448,2023-09-06 11:59:11+00:00,package delivered,Gyunam Park,Shipment,,,employees
7264,deliver_p-660445,2023-09-06 11:59:38+00:00,package delivered,Alessandro Berti,Shipment,,,employees
7265,pick_i-883273,2023-09-06 12:00:24+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7266,deliver_p-660451,2023-09-06 12:00:45+00:00,package delivered,Majid Rafiei,Shipment,,,employees
7267,confirm_o-990822,2023-09-06 12:00:54+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7268,confirm_o-990821,2023-09-06 12:04:33+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
7269,pick_i-883231,2023-09-06 12:12:45+00:00,pick item,Nina Graves,Warehousing,,,employees
7270,pick_i-883031,2023-09-06 12:13:14+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7271,send_p-660453,2023-09-06 12:15:08+00:00,send package,Majid Rafiei,Shipment,,,employees
7272,send_p-660453,2023-09-06 12:15:08+00:00,send package,Gyunam Park,Shipment,,,employees
7273,pick_i-881950,2023-09-06 12:16:58+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7274,reorder_i-883222,2023-09-06 12:29:43+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
7275,out_of_stock_i-883263,2023-09-06 12:30:34+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
7276,create_p-660454,2023-09-06 12:34:08+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
7277,pick_i-883277,2023-09-06 12:34:08+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7278,confirm_o-990794,2023-09-06 12:48:12+00:00,confirm order,Istvan Koren,Sales,,,employees
7279,reorder_i-883214,2023-09-06 13:20:46+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
7280,pick_i-883117,2023-09-06 13:30:54+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7281,pick_i-883244,2023-09-06 13:36:54+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7282,deliver_p-660450,2023-09-06 14:02:42+00:00,package delivered,Yisong Zhang,Shipment,,,employees
7283,pick_i-883246,2023-09-06 14:47:55+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7284,reorder_i-883278,2023-09-06 14:52:54+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7285,pick_i-883071,2023-09-06 14:59:32+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7286,pick_i-883178,2023-09-06 15:06:57+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7287,pick_i-882651,2023-09-06 15:10:53+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7288,pick_i-883017,2023-09-06 15:18:07+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7289,confirm_o-990823,2023-09-06 15:25:08+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7290,pick_i-883270,2023-09-06 15:27:00+00:00,pick item,Nina Graves,Warehousing,,,employees
7291,confirm_o-990824,2023-09-06 15:30:43+00:00,confirm order,Wil van der Aalst,Sales,,,employees
7292,create_p-660455,2023-09-06 15:37:53+00:00,create package,Marco Pegoraro,Warehousing,,,employees
7293,pick_i-883076,2023-09-06 15:37:53+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7294,reorder_i-883263,2023-09-06 15:42:37+00:00,reorder item,Nina Graves,Warehousing,,,employees
7295,pick_i-883230,2023-09-06 15:50:57+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7296,reorder_i-883234,2023-09-06 15:59:31+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
7297,deliver_p-660453,2023-09-06 16:02:45+00:00,package delivered,Gyunam Park,Shipment,,,employees
7298,pick_i-883291,2023-09-06 16:10:38+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7299,pick_i-883260,2023-09-06 16:15:25+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7300,pick_i-883281,2023-09-06 16:23:29+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7301,pick_i-883150,2023-09-06 16:37:30+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7302,pick_i-883113,2023-09-06 16:39:20+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7303,reorder_i-883225,2023-09-06 16:40:47+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
7304,pick_i-883290,2023-09-06 16:42:08+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7305,pick_i-883268,2023-09-06 16:42:51+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7306,out_of_stock_i-883220,2023-09-06 16:43:44+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
7307,confirm_o-990825,2023-09-06 16:53:08+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7308,out_of_stock_i-883275,2023-09-06 17:07:35+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
7309,pick_i-883256,2023-09-06 17:14:12+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7310,confirm_o-990826,2023-09-06 17:43:08+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7311,pick_i-883262,2023-09-06 17:49:11+00:00,pick item,Nina Graves,Warehousing,,,employees
7312,create_p-660456,2023-09-06 17:57:43+00:00,create package,Marco Pegoraro,Warehousing,,,employees
7313,pick_i-883288,2023-09-06 17:57:43+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7314,pick_i-883245,2023-09-06 18:36:39+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7315,out_of_stock_i-883255,2023-09-06 18:40:47+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
7316,send_p-660452,2023-09-06 18:46:26+00:00,send package,Alessandro Berti,Shipment,,,employees
7317,send_p-660452,2023-09-06 18:46:26+00:00,send package,Marco Pegoraro,Warehousing,,,employees
7318,pick_i-883303,2023-09-06 18:57:49+00:00,pick item,Nina Graves,Warehousing,,,employees
7319,pick_i-883267,2023-09-06 19:53:29+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7320,confirm_o-990828,2023-09-07 08:58:18+00:00,confirm order,Istvan Koren,Sales,,,employees
7321,pick_i-883282,2023-09-07 09:04:47+00:00,pick item,Nina Graves,Warehousing,,,employees
7322,pick_i-883286,2023-09-07 09:14:40+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7323,send_p-660454,2023-09-07 09:23:21+00:00,send package,Christopher Schwanen,Warehousing,,,employees
7324,send_p-660454,2023-09-07 09:23:21+00:00,send package,Gyunam Park,Shipment,,,employees
7325,confirm_o-990829,2023-09-07 09:33:28+00:00,confirm order,Mara Nitschke,Sales,,,employees
7326,pick_i-883259,2023-09-07 09:44:16+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7327,send_p-660456,2023-09-07 09:48:20+00:00,send package,Viki Peeva,Shipment,,,employees
7328,send_p-660456,2023-09-07 09:48:20+00:00,send package,Christopher Schwanen,Warehousing,,,employees
7329,pick_i-883285,2023-09-07 10:03:19+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7330,deliver_p-660452,2023-09-07 10:11:53+00:00,package delivered,Alessandro Berti,Shipment,,,employees
7331,create_p-660457,2023-09-07 10:15:19+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
7332,pick_i-883272,2023-09-07 10:15:19+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7333,pick_i-882887,2023-09-07 10:32:46+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7334,pick_i-883180,2023-09-07 10:33:09+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7335,pick_i-883158,2023-09-07 10:34:06+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7336,confirm_o-990827,2023-09-07 10:34:48+00:00,confirm order,Wil van der Aalst,Sales,,,employees
7337,reorder_i-883174,2023-09-07 10:53:00+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
7338,reorder_i-883255,2023-09-07 11:04:34+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
7339,create_p-660458,2023-09-07 11:27:41+00:00,create package,Marco Pegoraro,Warehousing,,,employees
7340,pick_i-883294,2023-09-07 11:27:41+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7341,pick_i-883305,2023-09-07 11:32:50+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7342,pick_i-883254,2023-09-07 11:36:00+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7343,send_p-660455,2023-09-07 11:44:23+00:00,send package,Gyunam Park,Shipment,,,employees
7344,send_p-660455,2023-09-07 11:44:23+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
7345,pick_i-882859,2023-09-07 12:03:40+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7346,pick_i-883293,2023-09-07 12:08:39+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7347,pick_i-883312,2023-09-07 12:24:51+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7348,pick_i-883283,2023-09-07 12:48:24+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7349,pick_i-883239,2023-09-07 13:06:34+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7350,pick_i-883309,2023-09-07 13:15:23+00:00,pick item,Nina Graves,Warehousing,,,employees
7351,reorder_i-883208,2023-09-07 13:41:45+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7352,deliver_p-660455,2023-09-07 13:46:42+00:00,package delivered,Gyunam Park,Shipment,,,employees
7353,pick_i-882803,2023-09-07 14:07:30+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7354,pick_i-883300,2023-09-07 14:32:15+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7355,pick_i-883308,2023-09-07 14:44:14+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7356,out_of_stock_i-883258,2023-09-07 14:46:34+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
7357,confirm_o-990830,2023-09-07 14:49:18+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7358,create_p-660459,2023-09-07 14:50:07+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
7359,pick_i-883320,2023-09-07 14:50:07+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7360,pick_i-883114,2023-09-07 14:55:50+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7361,pick_i-883269,2023-09-07 15:08:10+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7362,deliver_p-660456,2023-09-07 15:10:46+00:00,package delivered,Viki Peeva,Shipment,,,employees
7363,pick_i-883318,2023-09-07 15:12:58+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7364,pick_i-883304,2023-09-07 15:37:11+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7365,pick_i-883311,2023-09-07 15:46:07+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7366,out_of_stock_i-883319,2023-09-07 15:53:25+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
7367,send_p-660458,2023-09-07 15:54:42+00:00,send package,Christopher Schwanen,Warehousing,,,employees
7368,send_p-660458,2023-09-07 15:54:42+00:00,send package,Gyunam Park,Shipment,,,employees
7369,pick_i-883255,2023-09-07 15:56:36+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7370,pick_i-883161,2023-09-07 15:58:21+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7371,send_p-660457,2023-09-07 16:08:57+00:00,send package,Alessandro Berti,Shipment,,,employees
7372,send_p-660457,2023-09-07 16:08:57+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
7373,create_p-660460,2023-09-07 16:10:27+00:00,create package,Marco Pegoraro,Warehousing,,,employees
7374,pick_i-883197,2023-09-07 16:10:27+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7375,pick_i-883321,2023-09-07 16:16:27+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
7376,pick_i-882762,2023-09-07 16:22:12+00:00,pick item,Nina Graves,Warehousing,,,employees
7377,pick_i-883296,2023-09-07 16:22:24+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
7378,pick_i-883313,2023-09-07 16:23:48+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7379,pick_i-882886,2023-09-07 16:40:30+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7380,deliver_p-660458,2023-09-07 17:06:52+00:00,package delivered,Gyunam Park,Shipment,,,employees
7381,confirm_o-990832,2023-09-07 17:08:58+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7382,pick_i-883299,2023-09-07 17:11:49+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7383,deliver_p-660457,2023-09-07 17:41:34+00:00,package delivered,Alessandro Berti,Shipment,,,employees
7384,pick_i-882810,2023-09-07 17:57:59+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7385,out_of_stock_i-883287,2023-09-07 17:58:09+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
7386,fail_p-660454_133,2023-09-07 18:01:50+00:00,failed delivery,Gyunam Park,Shipment,,,employees
7387,out_of_stock_i-883284,2023-09-07 18:10:03+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
7388,pick_i-883276,2023-09-07 18:27:39+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7389,reorder_i-883251,2023-09-07 18:30:45+00:00,reorder item,Nina Graves,Warehousing,,,employees
7390,out_of_stock_i-883207,2023-09-07 19:22:00+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
7391,pick_i-883327,2023-09-07 20:45:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7392,send_p-660459,2023-09-07 21:59:46+00:00,send package,Gyunam Park,Shipment,,,employees
7393,send_p-660459,2023-09-07 21:59:46+00:00,send package,Marco Pegoraro,Warehousing,,,employees
7394,out_of_stock_i-883295,2023-09-08 08:49:04+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
7395,out_of_stock_i-883328,2023-09-08 08:58:39+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
7396,create_p-660461,2023-09-08 09:04:53+00:00,create package,Marco Pegoraro,Warehousing,,,employees
7397,pick_i-883274,2023-09-08 09:04:53+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
7398,pick_i-883232,2023-09-08 09:07:57+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
7399,out_of_stock_i-883249,2023-09-08 09:10:43+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
7400,pick_i-883289,2023-09-08 09:24:00+00:00,pick item,Nina Graves,Warehousing,,,employees
7401,reorder_i-883275,2023-09-08 09:45:25+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
7402,out_of_stock_i-883306,2023-09-08 10:07:00+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
7403,out_of_stock_i-883302,2023-09-08 10:08:00+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
7404,pick_i-883069,2023-09-08 10:36:45+00:00,pick item,Nina Graves,Warehousing,,,employees
7405,confirm_o-990835,2023-09-08 10:36:58+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7406,confirm_o-990836,2023-09-08 10:39:45+00:00,confirm order,Christine von Dobbert,Sales,,,employees
7407,send_p-660460,2023-09-08 11:20:00+00:00,send package,Alessandro Berti,Shipment,,,employees
7408,send_p-660460,2023-09-08 11:20:00+00:00,send package,Benedikt Knopp,Warehousing,,,employees
7409,pick_i-882906,2023-09-08 11:21:50+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7410,pick_i-883310,2023-09-08 11:26:46+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
7411,create_p-660462,2023-09-08 11:31:36+00:00,create package,Leah Tacke genannt Unterberg,Warehousing,,,employees
7412,pick_i-883297,2023-09-08 11:31:36+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
7413,confirm_o-990837,2023-09-08 11:40:23+00:00,confirm order,Christine von Dobbert,Sales,,,employees
